1.600000, 1.000000
1.250300, 1.000000
1.348300, 0.860000
1.470000, 0.860000
1.470000, 0.810000
1.450000, 0.810000
1.450000, 0.820000
1.321400, 0.820000
1.190400, 1.007000
0.892960, 1.304000
0.869380, 1.331200
0.839810, 1.382600
0.822290, 1.445100
0.819740, 1.481200
0.819740, 1.493600
0.827340, 1.531800
0.854800, 1.569600
0.890170, 1.589100
0.919740, 1.593600
0.940660, 1.593600
1.555000, 1.567000
1.850000, 1.080000
2.000000, 1.080000
2.000000, 1.700000
2.000000, 2.035000
2.000000, 2.169000
1.318800, 2.169000
1.768900, 1.718900
1.730100, 1.680000
1.350000, 2.060000
1.090000, 2.060000
1.090000, 2.060000
0.905760, 1.878600
0.878890, 1.905500
0.878890, 1.905500
0.907170, 1.877200
0.539480, 1.509500
0.511200, 1.537800
0.505530, 1.532100
0.535940, 1.501700
0.507400, 1.473800
0.497400, 1.483800
0.507400, 1.473800
0.478800, 1.445800
0.468800, 1.455800
0.478800, 1.445800
0.333000, 1.303000
0.333000, 1.100000
0.275000, 1.100000
0.334000, 1.100000
0.261000, 0.502000
0.261000, 0.348000
0.244000, 0.348000
0.261000, 0.348000
0.261000, 0.146000
0.244000, 0.146000
0.261000, 0.146000
0.261000, 0.000000
0.261000, 0.000000
0.261000, -0.146000
0.244000, -0.146000
0.261000, -0.146000
0.261000, -0.348000
0.244000, -0.348000
0.261000, -0.348000
0.261000, -0.502000
0.334000, -1.100000
0.275000, -1.100000
0.333000, -1.100000
0.333000, -1.303000
0.478800, -1.445800
0.468800, -1.455800
0.478800, -1.445800
0.507400, -1.473800
0.497400, -1.483800
0.507400, -1.473800
0.535940, -1.501700
0.505530, -1.532100
0.511200, -1.537800
0.539480, -1.509500
0.907170, -1.877200
0.878890, -1.905500
0.878890, -1.905500
0.905760, -1.878600
1.090000, -2.060000
1.090000, -2.060000
1.350000, -2.060000
1.730100, -1.680000
1.768900, -1.718900
1.318800, -2.169000
2.000000, -2.169000
2.000000, -2.035000
2.000000, -1.700000
2.000000, -1.080000
1.850000, -1.080000
1.555000, -1.567000
0.940660, -1.593600
0.919740, -1.593600
0.890170, -1.589100
0.854800, -1.569600
0.827340, -1.531800
0.819740, -1.493600
0.819740, -1.481200
0.822290, -1.445100
0.839810, -1.382600
0.869380, -1.331200
0.892960, -1.304000
1.190400, -1.007000
1.321400, -0.820000
1.450000, -0.820000
1.450000, -0.810000
1.470000, -0.810000
1.470000, -0.860000
1.348300, -0.860000
1.250300, -1.000000
1.600000, -1.000000
