1.45000, 0.000
1.45000, 0.5000
1.45000, 0.82000
1.32140, 0.820000
1.19040, 1.00700
0.892960, 1.30400
0.869380, 1.33120
0.839810, 1.38260
0.822290, 1.44510
0.819740, 1.48120
0.819740, 1.49360
0.827340, 1.53180
0.854800, 1.56960
0.890170, 1.58910
0.919740, 1.59360
0.940660, 1.59360
1.55500, 1.56700
1.73010, 1.68000
1.35000, 2.06000
1.09000, 2.06000
1.09000, 2.06000
0.905760, 1.87860
0.535940, 1.50170
0.507400, 1.47380
0.478800, 1.44580
0.333000, 1.30300
0.334000, 1.10000
0.261000, 0.502000
0.261000, 0.348000
0.261000, 0.348000
0.261000, 0.146000
0.261000, 0.146000
0.261000, 0.00000
0.261000, -0.00000
0.261000, -0.146000
0.261000, -0.146000
0.261000, -0.348000
0.261000, -0.348000
0.261000, -0.502000
0.334000, -1.10000
0.333000, -1.10000
0.333000, -1.30300
0.478800, -1.44580
0.507400, -1.47380
0.535940, -1.50170
0.905760, -1.87860
1.09000, -2.06000
1.09000, -2.06000
1.35000, -2.06000
1.73010, -1.68000
1.55500, -1.56700
0.940660, -1.59360
0.919740, -1.59360
0.890170, -1.58910
0.854800, -1.56960
0.827340, -1.53180
0.819740, -1.49360
0.819740, -1.48120
0.822290, -1.44510
0.839810, -1.38260
0.869380, -1.33120
0.892960, -1.30400
1.19040, -1.00700
1.32140, -0.820000
1.45000, -0.820000
1.45000, -0.5000
1.45000, 0.0000
